"time","surv_median","surv_mean","surv_lcl","surv_ucl","arm","outcome","n_sim"
6720,0.85805,0.856652066666667,0.812535833333334,0.893279166666667,"BSC","OS",500
6750,0.857883333333333,0.856461266666667,0.812353333333334,0.893093333333334,"BSC","OS",500
6780,0.857683333333334,0.856261066666667,0.812104166666668,0.892925000000001,"BSC","OS",500
6810,0.857516666666667,0.856076133333334,0.811820000000001,0.892769166666667,"BSC","OS",500
6840,0.857316666666667,0.855886000000001,0.811620000000001,0.892634166666667,"BSC","OS",500
6870,0.857066666666667,0.855693733333334,0.811537500000001,0.892397500000001,"BSC","OS",500
6900,0.856866666666667,0.855499133333334,0.811339166666668,0.8922675,"BSC","OS",500
6930,0.85665,0.855301800000001,0.811056666666668,0.892069166666667,"BSC","OS",500
6960,0.8564,0.855106533333334,0.810840833333334,0.891923333333334,"BSC","OS",500
6990,0.856216666666667,0.854903400000001,0.810680833333334,0.891723333333334,"BSC","OS",500
7020,0.855966666666667,0.854704533333334,0.810428333333334,0.891539166666667,"BSC","OS",500
7050,0.8558,0.854502600000001,0.810244166666667,0.891442500000001,"BSC","OS",500
7080,0.855566666666667,0.854295600000001,0.8099475,0.891307500000001,"BSC","OS",500
7110,0.855416666666667,0.854091133333334,0.809796666666667,0.891125000000001,"BSC","OS",500
7140,0.855250000000001,0.853884333333334,0.809593333333334,0.891007500000001,"BSC","OS",500
7170,0.85515,0.853682200000001,0.80929,0.890786666666667,"BSC","OS",500
7200,0.85495,0.853477066666667,0.809023333333334,0.890667500000001,"BSC","OS",500
7230,0.854666666666667,0.853274266666667,0.8088025,0.890499166666667,"BSC","OS",500
7260,0.854516666666667,0.853071800000001,0.808518333333334,0.890395833333334,"BSC","OS",500
7290,0.854433333333333,0.852858600000001,0.80832,0.890110000000001,"BSC","OS",500
7320,0.854200000000001,0.852650466666667,0.808205833333334,0.889992500000001,"BSC","OS",500
7350,0.854066666666668,0.852445400000001,0.8080025,0.889843333333334,"BSC","OS",500
7380,0.853883333333334,0.852235733333334,0.807683333333334,0.889675000000001,"BSC","OS",500
7410,0.853666666666667,0.852028600000001,0.8075025,0.889511666666667,"BSC","OS",500
7440,0.853483333333333,0.851823600000001,0.807235833333334,0.889390833333334,"BSC","OS",500
7470,0.853266666666667,0.851616200000001,0.806948333333334,0.889222500000001,"BSC","OS",500
7500,0.853066666666668,0.851405600000001,0.806578333333334,0.889075000000001,"BSC","OS",500
7530,0.852933333333335,0.851200266666667,0.806278333333334,0.888871666666667,"BSC","OS",500
7560,0.852700000000001,0.850989400000001,0.806071666666667,0.888633333333334,"BSC","OS",500
7590,0.852433333333334,0.850778666666667,0.805773333333334,0.888357500000001,"BSC","OS",500
7620,0.852233333333334,0.850572133333334,0.805501666666667,0.888185833333334,"BSC","OS",500
7650,0.852016666666667,0.850356800000001,0.805317500000001,0.887985833333334,"BSC","OS",500
7680,0.85185,0.850149733333334,0.805070000000001,0.887866666666667,"BSC","OS",500
7710,0.851716666666667,0.849942200000001,0.804815833333334,0.887684166666667,"BSC","OS",500
7740,0.851516666666667,0.849731133333334,0.804563333333334,0.887452500000001,"BSC","OS",500
7770,0.851366666666667,0.849517066666667,0.804244166666668,0.887205000000001,"BSC","OS",500
7800,0.85115,0.849302733333334,0.803975833333334,0.886960833333334,"BSC","OS",500
7830,0.850983333333333,0.849093800000001,0.803709166666668,0.886792500000001,"BSC","OS",500
7860,0.850783333333333,0.848871200000001,0.803440833333334,0.886694166666667,"BSC","OS",500
7890,0.85055,0.848660733333334,0.803160000000001,0.886457500000001,"BSC","OS",500
7920,0.850333333333334,0.848448933333334,0.803007500000001,0.886308333333334,"BSC","OS",500
7950,0.85015,0.848235066666667,0.802756666666669,0.886020833333334,"BSC","OS",500
7980,0.8499,0.848017200000001,0.802458333333335,0.885901666666667,"BSC","OS",500
8010,0.849683333333334,0.847801533333334,0.802290000000002,0.885836666666667,"BSC","OS",500
