"time","surv_median","surv_mean","surv_lcl","surv_ucl","arm","outcome","n_sim"
7170,0.916133333333333,0.9143204,0.876713333333333,0.942175000000001,"BSC","OS",500
7200,0.915916666666667,0.914213733333334,0.8764925,0.942076666666667,"BSC","OS",500
7230,0.915883333333333,0.914115133333334,0.8762575,0.941995833333333,"BSC","OS",500
7260,0.915750000000001,0.914010533333334,0.876071666666667,0.941930833333333,"BSC","OS",500
7290,0.915666666666668,0.9139012,0.876003333333334,0.941915,"BSC","OS",500
7320,0.915600000000001,0.913791866666667,0.875870000000001,0.941816666666667,"BSC","OS",500
7350,0.915516666666667,0.913690133333334,0.875771666666668,0.941716666666667,"BSC","OS",500
7380,0.915416666666667,0.913580266666667,0.875671666666667,0.941683333333333,"BSC","OS",500
7410,0.915266666666668,0.913471133333334,0.875540000000001,0.941564166666667,"BSC","OS",500
7440,0.915183333333334,0.913363,0.875317500000001,0.941464166666667,"BSC","OS",500
7470,0.915033333333334,0.913256066666667,0.875182500000001,0.941381666666667,"BSC","OS",500
7500,0.914833333333334,0.9131474,0.874980833333334,0.941313333333334,"BSC","OS",500
7530,0.914666666666667,0.9130358,0.874845833333334,0.941230833333334,"BSC","OS",500
7560,0.91455,0.912922733333334,0.874615833333334,0.941181666666667,"BSC","OS",500
7590,0.914416666666667,0.912816,0.874452500000001,0.941134166666667,"BSC","OS",500
7620,0.91435,0.9127028,0.874315833333334,0.941020000000001,"BSC","OS",500
7650,0.914233333333334,0.912591133333334,0.874196666666667,0.940951666666667,"BSC","OS",500
7680,0.91415,0.912478866666667,0.874112500000001,0.940867500000001,"BSC","OS",500
7710,0.9141,0.912362266666667,0.873861666666667,0.940781666666667,"BSC","OS",500
7740,0.914016666666667,0.912251800000001,0.873740833333334,0.940683333333334,"BSC","OS",500
7770,0.913966666666667,0.912134133333334,0.873626666666667,0.940597500000001,"BSC","OS",500
7800,0.913816666666667,0.912012733333334,0.873339166666667,0.940550000000001,"BSC","OS",500
7830,0.913716666666667,0.9118954,0.873135833333334,0.940500833333334,"BSC","OS",500
7860,0.913516666666667,0.911771533333334,0.872955,0.940434166666667,"BSC","OS",500
7890,0.913433333333334,0.9116544,0.872874166666667,0.940315000000001,"BSC","OS",500
7920,0.913283333333334,0.911536466666667,0.872740833333333,0.940264166666667,"BSC","OS",500
7950,0.913100000000001,0.9114172,0.872525,0.940197500000001,"BSC","OS",500
7980,0.913000000000001,0.911291333333334,0.872391666666666,0.940080000000001,"BSC","OS",500
8010,0.912900000000001,0.911164866666667,0.872226666666666,0.939964166666667,"BSC","OS",500
