"","2003:(Intercept)","2003:age_Dx","2003:sexM","2003:SES2","2003:SES3","2003:SES4","2003:SES5","2003:ruralY","2003:distanceshort","2004:(Intercept)","2004:age_Dx","2004:sexM","2004:SES2","2004:SES3","2004:SES4","2004:SES5","2004:ruralY","2004:distanceshort","2005:(Intercept)","2005:age_Dx","2005:sexM","2005:SES2","2005:SES3","2005:SES4","2005:SES5","2005:ruralY","2005:distanceshort","2006:(Intercept)","2006:age_Dx","2006:sexM","2006:SES2","2006:SES3","2006:SES4","2006:SES5","2006:ruralY","2006:distanceshort","2007:(Intercept)","2007:age_Dx","2007:sexM","2007:SES2","2007:SES3","2007:SES4","2007:SES5","2007:ruralY","2007:distanceshort","2008:(Intercept)","2008:age_Dx","2008:sexM","2008:SES2","2008:SES3","2008:SES4","2008:SES5","2008:ruralY","2008:distanceshort","2009:(Intercept)","2009:age_Dx","2009:sexM","2009:SES2","2009:SES3","2009:SES4","2009:SES5","2009:ruralY","2009:distanceshort","2010:(Intercept)","2010:age_Dx","2010:sexM","2010:SES2","2010:SES3","2010:SES4","2010:SES5","2010:ruralY","2010:distanceshort","2011:(Intercept)","2011:age_Dx","2011:sexM","2011:SES2","2011:SES3","2011:SES4","2011:SES5","2011:ruralY","2011:distanceshort","2012:(Intercept)","2012:age_Dx","2012:sexM","2012:SES2","2012:SES3","2012:SES4","2012:SES5","2012:ruralY","2012:distanceshort"
"2009:SES3",-0.200833140479527,-0.00157610823217076,0.0245916008333927,0.202105049494459,0.404645481247144,0.20608750064867,0.205112872121243,0.00704839232309676,-0.00819393969279616,-0.201222835013422,-0.00156816961364616,0.0245562549765997,0.202438185078546,0.405211420843867,0.206465342675468,0.205433347548743,0.00712024907735608,-0.00814426971631796,-0.200832812751384,-0.00159642278957885,0.0246862040153568,0.202394045871382,0.405202203446721,0.206471031844645,0.20543960229092,0.00698284008670463,-0.00849285973220572,-0.201370422385799,-0.0015719794422055,0.0245843467731812,0.202524717714323,0.40540638950018,0.206593270562517,0.205512522588669,0.00723483551855049,-0.00808064285572238,-0.201102201318026,-0.00158270818141653,0.0246386559600527,0.202458178927057,0.405271370254779,0.206548134606984,0.205470224572771,0.00711161025812249,-0.00829621421630244,-0.201203955256778,-0.00158150949010078,0.0246357264644454,0.202510936553145,0.405384901473109,0.206578945074576,0.205516225069317,0.00713951108291604,-0.00823813358132137,-0.272783608038014,-0.0020411201891845,0.0306902976979162,0.274661427283589,0.544979564787481,0.279712391928998,0.278267406686551,0.00773107057240614,-0.0107494715419447,-0.20097713238804,-0.00160659047014123,0.0247723557123589,0.202605068727099,0.4055716727124,0.206733281913094,0.205645271550228,0.00700530248452573,-0.00858592470496702,-0.201117557915641,-0.00158885223681938,0.0246765147933872,0.202531196736765,0.40542382445636,0.206617515168089,0.205548819712435,0.00708689361615654,-0.00835326602271688,-0.200788292871733,-0.00160689321432586,0.0247463065367674,0.202453639385533,0.405320889150483,0.206572333677003,0.205503763984405,0.00694990161843773,-0.00860240816029585
"2009:SES4",-0.202084242148523,-0.00246775965551262,0.0299809048236375,0.202821228035415,0.206226992528838,0.542044684592389,0.207182543221403,0.0223134822845809,-0.00728165885031241,-0.203084080336497,-0.00241315458390467,0.0297478868573186,0.203161499278486,0.206465905128455,0.542670684676436,0.207452309431197,0.0226124649896523,-0.00673595495351362,-0.202937193697651,-0.00242239638514741,0.0297669501163087,0.203116398535479,0.206451694080615,0.542593783969326,0.207428473531643,0.0226171769751252,-0.00682715501879222,-0.203128263630489,-0.00242832657814921,0.0297636687790322,0.203275313225157,0.206576139025521,0.542950045071902,0.207544964256878,0.0227172252519655,-0.0067383420802002,-0.203074995140743,-0.00241876422067425,0.0297696405177679,0.203180844134422,0.206499121817857,0.542795897967334,0.207474174426642,0.0226493450496365,-0.00677232315613953,-0.202934269331038,-0.00244056919515423,0.0298412212956733,0.203253738059784,0.206586019843167,0.542900598573421,0.207551593460468,0.0226095784538224,-0.00692542235581232,-0.275347596577683,-0.00309814769098273,0.0367500220836391,0.275591004524718,0.279712391929259,0.658483029865525,0.280738238051312,0.0286686051571945,-0.0087855806695257,-0.202819536014259,-0.00245708551696298,0.029944383725926,0.203338894210561,0.206711747708783,0.543119015227424,0.207667327226381,0.0225059038181727,-0.0071659164795603,-0.202884611045416,-0.00244568765675423,0.0298784244195617,0.203268758209547,0.206618461787073,0.542953294225117,0.207581472141469,0.0225893987591917,-0.00701148210512627,-0.202854138580339,-0.00243641348567008,0.0298520349700876,0.203183319719654,0.206530596727847,0.542769895754927,0.207502223208035,0.0225253652560521,-0.00697648204347699
"2009:SES5",-0.214168173083144,-0.00101120958891726,0.0307992387878961,0.203279704349688,0.205170842215372,0.207215628518461,0.406609448106334,0.0226330028034981,-0.00348925715562808,-0.214883199949367,-0.000980354949990128,0.0306267037189702,0.203597132244492,0.205439205237219,0.207466353823278,0.407174608415777,0.0227497361673915,-0.00309966250558601,-0.215045843050631,-0.000961646515708933,0.0304739330880609,0.203552264209516,0.205369449949782,0.207345211199214,0.407028930326335,0.0227812457112183,-0.00283296497066174,-0.215255824857945,-0.000959844782791368,0.0305307999942037,0.203689204852906,0.205489680556832,0.207532301963362,0.407316419543494,0.0228428583511643,-0.0027968613980353,-0.215150863447819,-0.000960282929497566,0.0304896541726734,0.203610307043909,0.205417964329009,0.207444524992412,0.407141173352015,0.0228248294934763,-0.00279926603608253,-0.214988136836041,-0.000979508748088641,0.030644500587544,0.203673958211488,0.205515001022706,0.20753735300777,0.407306549490439,0.0227330249796104,-0.00307026683470424,-0.290364080331016,-0.00122834435899378,0.0375385883914752,0.276051706753389,0.278267406686606,0.280738238051116,0.539288917253388,0.0277864553640047,-0.00350383414733803,-0.214836925053172,-0.000998776140172447,0.0307315624319927,0.203756288134706,0.205641263129684,0.207647899070151,0.407484628177938,0.0226068330397228,-0.00330826286641481,-0.214967947348912,-0.000982493846540975,0.0306431206934288,0.203688213609758,0.205539108650827,0.207550246859831,0.407332111577005,0.0227139836150569,-0.00309135589847392,-0.215042594415033,-0.000968864229889238,0.0305346067245667,0.203617429800994,0.205436767401325,0.207452680222229,0.407182837690036,0.0227616185880691,-0.00291611619045705
"2009:ruralY",-0.173411831130795,-0.000476299970517075,0.012074629759194,0.0123351327090086,0.00712567857297165,0.0234416282384357,0.0231818356820974,0.443723886129335,0.127486149750472,-0.173323633704949,-0.000450899063194576,0.0117074347355662,0.0118256285790418,0.00690071353720968,0.0220823212838081,0.022568936639027,0.443186930597226,0.12835088079987,-0.173306413455944,-0.000452737288032501,0.0117017781016325,0.0117143676870603,0.00688175822280131,0.0219065942292577,0.022483028140326,0.443154778128304,0.128456275591609,-0.17304019954755,-0.000505686080916941,0.0120428275446331,0.0121971427778251,0.00724850875722743,0.0230503872835985,0.022818015497535,0.443096360540846,0.127669831201338,-0.173451167455329,-0.000446190395880844,0.0116502710988669,0.0116532560892283,0.00684498017966256,0.0217971422987867,0.0223697398886845,0.44308585708219,0.128710802876068,-0.17327022727849,-0.000486563695892143,0.0119189915444631,0.0120903596768305,0.00716322332405879,0.0227811385452801,0.0227657227171687,0.443458067188706,0.127991490749142,-0.212863651154097,-0.00049572952212685,0.0140440429384173,0.015010130299775,0.00773107057216768,0.0286686051570211,0.0277864553638186,0.562271051438708,0.157036907483282,-0.173581569672783,-0.000462531720216303,0.0117224137000954,0.0118161238021778,0.00698729196416598,0.0221358312755237,0.0225157734499887,0.444071270958504,0.128647898384866,-0.173414996999984,-0.000474687937616832,0.0118490591736567,0.0119350472679011,0.00707018900252222,0.0224250815591117,0.0226362495875286,0.443752858957836,0.128300163533922,-0.173336964958861,-0.000465481444608285,0.0117336323993128,0.0118325989749701,0.00694146120407994,0.0221396182271443,0.0225703773482069,0.443403618227854,0.128420521422085
"2009:distanceshort",-0.250926206150282,0.000859883894815416,-0.000567320763604145,0.00998750813158171,-0.00844169900200147,-0.00717637820819365,-0.00325506883211257,0.127848162494479,0.294577933518358,-0.2510113061783,0.000867221316074439,-0.000706528084696872,0.0100494184846203,-0.00840689566100265,-0.00732594089049307,-0.00320717514615371,0.128220925073062,0.294655114258745,-0.25108597631233,0.000862274137674542,-0.000658318190327096,0.0101005669763811,-0.00837874831002525,-0.00718814791714448,-0.00316710927697786,0.12809819679131,0.294716274408148,-0.251142545913747,0.00083963230912276,-0.000499513252367439,0.0101987000327962,-0.00823617824779328,-0.0066907731414879,-0.00308662902950467,0.127940334701313,0.2946699884639,-0.251473159866738,0.00084620861811077,-0.000586116968533237,0.0102863007585377,-0.00827444435658616,-0.00674481363935124,-0.00304011163931214,0.128131798117556,0.295077759962776,-0.251265941677912,0.00084878010204249,-0.000563358900662145,0.0101469900993944,-0.00829619618852863,-0.00689706772541684,-0.00313200619909526,0.128108411769584,0.294878590705843,-0.300309891972539,0.00114422908587577,-0.00046243333943979,0.0128586450813213,-0.010749471542125,-0.00878558066964918,-0.00350383414749575,0.157036907483251,0.356938658426545,-0.25168348461495,0.000851117092195221,-0.000598005232115451,0.0102076753105604,-0.00830946966110641,-0.00691281641089223,-0.00310702258127167,0.12837526572651,0.295385098944542,-0.251448771388975,0.000850240680440796,-0.000568790816146282,0.0101857820473161,-0.00829847832725811,-0.00688765196885328,-0.00311284465920079,0.128149884398918,0.295090019943458,-0.251231011129766,0.000856808791289714,-0.000644637689766695,0.0101174549096676,-0.00836244918366905,-0.007144170451959,-0.00315826636510345,0.128271656634081,0.294906085224469
"2010:(Intercept)",0.558307449153595,-0.0119942574103199,-0.109506469185635,-0.223162314003911,-0.200254982476292,-0.202464207327133,-0.214061567347093,-0.172205420640199,-0.250070614032896,0.5602138661038,-0.0120509522276414,-0.10965405379142,-0.22393342699507,-0.200793497573968,-0.202815247019375,-0.214605473064897,-0.173378906048536,-0.25120590824898,0.559964654655689,-0.0120354351891211,-0.109646937620818,-0.224040886653762,-0.200865988917026,-0.20280098998226,-0.214674035823727,-0.172926530936685,-0.250998713867181,0.560435107011142,-0.0120403407393132,-0.109895109071911,-0.224005695303785,-0.201022841210611,-0.202957320709322,-0.214843070956033,-0.173395843789224,-0.251230870225641,0.56104185242699,-0.0120423928610062,-0.109943335983281,-0.224271702774161,-0.201323749507688,-0.20333591661041,-0.215088897857106,-0.17329574028672,-0.251673853406393,0.560669694133393,-0.0120503796924187,-0.109951819883808,-0.224047540712151,-0.200914290520767,-0.202809350526972,-0.21477394385744,-0.173508565545937,-0.251486112803622,0.56094734961363,-0.0120560260263853,-0.110013307257869,-0.224219080398021,-0.200977132387808,-0.202819536013901,-0.214836925052922,-0.173581569672905,-0.251683484615062,0.68244700125916,-0.014420825804295,-0.131570282717558,-0.287329922393696,-0.260138619329766,-0.262439747308612,-0.27653944480252,-0.206323195459874,-0.296605340517882,0.56064906515244,-0.0120426234509415,-0.109936847702237,-0.224192931156379,-0.201039653176853,-0.202903079537811,-0.214888309048415,-0.173275369835547,-0.251436162125777,0.560527766373076,-0.0120410938960282,-0.109895061828501,-0.224057072962694,-0.200930249254037,-0.202913043421783,-0.214744957897619,-0.173219845185416,-0.251426319509277
"2010:age_Dx",-0.0120220427407372,0.00202467116466179,-0.000706697553568591,0.000278636587661532,-0.00153730581551004,-0.00232589556682076,-0.000940249565458226,-0.000494244512949901,0.000821486344236154,-0.012029297224299,0.00202678990831751,-0.000705815442144025,0.000272430134559961,-0.00155563797731731,-0.0023710283463161,-0.000965831438688084,-0.000491548067107655,0.000837299760126298,-0.0120246525458453,0.00202666554502997,-0.000701154474390935,0.000269402891678493,-0.00156441151655379,-0.00238700716187498,-0.000973121522609295,-0.000491494013832411,0.000837630398659943,-0.0120271424804868,0.00203041866404239,-0.000701205320840196,0.000262906859453287,-0.00161898186277693,-0.00247650820245221,-0.00100370128128181,-0.000459589944269576,0.000852829159677762,-0.0120384018703935,0.00203057627059307,-0.000701041620012919,0.000263989255948161,-0.00159066177181413,-0.00243383869977315,-0.000993763055549524,-0.000481132247392428,0.000847449119517867,-0.0120402250049274,0.00203223769463121,-0.00070296841953501,0.000264166442836047,-0.00160921683484938,-0.00245911805936867,-0.000998018908955283,-0.000465315865354841,0.000850046273319243,-0.0120538039076193,0.00203421590384201,-0.00070256336939008,0.000265289691415255,-0.00160659047015097,-0.00245708551697042,-0.000998776140180513,-0.000462531720217333,0.000851117092194695,-0.0144208258042877,0.00251283863491013,-0.000849658346255501,0.000193534111524079,-0.00197942791945582,-0.00298110529755353,-0.00126203097518704,-0.000559642707036296,0.00107621924879444,-0.0120395075058169,0.00203207482328398,-0.000701442270792707,0.000262733056841335,-0.00161059968986058,-0.00246298980826335,-0.00100151466745838,-0.00046187317845478,0.000851472030684924,-0.0120444927607163,0.00203082640432753,-0.000702954306534037,0.000269377008452627,-0.00157372920488585,-0.00240234816199434,-0.000978640985922935,-0.000496626653779873,0.000838195905384531
"2010:sexM",-0.109483902917729,-0.000701657900378537,0.177360949477608,0.0199270007933937,0.0244581609043675,0.0295415975435527,0.0304563501916409,0.0118732576664096,-0.000467976301985161,-0.109651016389819,-0.000718237457191007,0.177790466149291,0.0199673165298804,0.0247672847561908,0.0299572636832419,0.0307125102460418,0.0116682948009331,-0.000634657028139581,-0.109693010968354,-0.0007036239200774,0.177720155773043,0.0199711012923473,0.0246257116176707,0.0297196307706365,0.0306285743914454,0.0118662951021632,-0.000564533394574133,-0.109866112448322,-0.000707274841184624,0.177975654813079,0.0199602877586776,0.0246678646019784,0.02979624937319,0.0306294616791706,0.0118970913910827,-0.00052063666717498,-0.109918968426432,-0.000722361444941498,0.178139377303699,0.0200086530297626,0.0249281785048016,0.0301394221773535,0.0308582508933722,0.0117284518100591,-0.000662379128812784,-0.109943793627591,-0.00070239339418169,0.178121201666902,0.0199832792086685,0.0246170834457132,0.0297068881284076,0.030615322547563,0.0118983834065443,-0.000518456480938879,-0.10999705550618,-0.000711920922749493,0.178263281951156,0.0199922366316067,0.0247723557123488,0.0299443837259101,0.0307315624319599,0.0117224137001023,-0.000598005232120349,-0.131570282717552,-0.000849658346255075,0.212395730307369,0.0238578861165434,0.0298836671106904,0.0352882697320359,0.0364637840424035,0.0132125774223586,-0.0000534980140698589,-0.10993788712702,-0.000701179051970795,0.178085815584518,0.0199900570140964,0.024640858023737,0.0297329184811192,0.0306448335908145,0.0118995452330147,-0.000534404253738616,-0.109890698883325,-0.00071493267778325,0.178091357600568,0.0200032354897922,0.024775670846481,0.0299437330454301,0.0307429640106807,0.0117391080627338,-0.000596614210581478
"2010:SES2",-0.222393848116476,0.000211106110668537,0.0199754742561874,0.401627461039862,0.201664947668164,0.202395646289458,0.202760130083273,0.0112667265179677,0.00983255232311872,-0.22413936812524,0.000290115871169089,0.019942553378828,0.402790580750861,0.202228397965523,0.20297242781454,0.203417640785084,0.0123753608771987,0.0104135759618441,-0.223583668138021,0.000232940269733966,0.0199609023644828,0.402990886359032,0.202412043445697,0.20313896745622,0.203556024786629,0.0116177310057774,0.0100627738322833,-0.224314926101733,0.000287817678771783,0.0199769074794662,0.403081955724759,0.202483071496133,0.203228606411592,0.203663012516241,0.0122965509213788,0.0103909489106129,-0.22441274586087,0.000277237652242095,0.020000469536692,0.403373336808357,0.202636717305772,0.203382277873267,0.203805150858839,0.0122245411197613,0.0104054866400707,-0.224232405342963,0.000278204772195738,0.0199902198532324,0.403093546596328,0.202465421280167,0.203201637076274,0.203644711778367,0.0122237480604989,0.0103702871979154,-0.22401955022196,0.000247012926612069,0.0200146539700888,0.403305533125598,0.20260506872701,0.203338894210264,0.203756288134569,0.0118161238023554,0.0102076753106603,-0.287329922393752,0.000193534111531016,0.0238578861165217,0.521812975148146,0.262151375441461,0.262994093269797,0.263462863641544,0.0142214308789425,0.0126751344684735,-0.223987882282154,0.000245962701910536,0.0200057511524656,0.403320938030661,0.202622697474074,0.203350629064433,0.203777157107178,0.0117603229609349,0.0101695858465818,-0.223936881348181,0.000258663187248237,0.0199911110047691,0.402974222882584,0.202388567500513,0.203126994466664,0.203550892123794,0.0119843406291012,0.0102666666580808
"2010:SES3",-0.200459276963128,-0.00156232933531534,0.0245692261286711,0.201652993226494,0.403723617446277,0.205620934895783,0.204647130499457,0.00717162965568775,-0.0082360366861126,-0.201082447105056,-0.00156033208176339,0.0245963282051285,0.202257985051825,0.404886760165851,0.206291501032064,0.2052781149084,0.00717437781444963,-0.00822203133310676,-0.200782406582752,-0.00160205553572977,0.0245869430351158,0.202380214291483,0.405189490444038,0.206440313811285,0.205410841484539,0.00673002497130068,-0.00838642183802733,-0.201400767048749,-0.00156589355754408,0.024611502358656,0.202491801872877,0.405420596196842,0.206592838511806,0.205529662478755,0.00735784706538323,-0.00812797798287775,-0.201281886496559,-0.00158652256848375,0.0246653968765435,0.202624938190619,0.405629482180322,0.206726765361784,0.205672709946805,0.00700508741672766,-0.00827765800355733,-0.20120841375013,-0.00158068402499496,0.0246409581980245,0.20248094379501,0.405382803982992,0.206564009356636,0.205513274366169,0.0071610846245974,-0.00823379719713935,-0.201211350316005,-0.00159039330178933,0.0246767644575064,0.202586371196029,0.405571672712405,0.206711747708525,0.20564126312963,0.0069872919644023,-0.00830946966093006,-0.260138619329989,-0.0019794279194466,0.0298836671106958,0.262151375441552,0.498160732713741,0.267014347149185,0.26575723457044,0.00783139114476517,-0.0104300433801311,-0.201223086632219,-0.00159110769546256,0.0246528799152453,0.202611567767181,0.405625469067412,0.206701041978084,0.205647138296975,0.00701079313863789,-0.00829335335722063,-0.200640007612279,-0.001619180334296,0.024626212709682,0.202360148539809,0.405183200584775,0.206474226556082,0.205412864224939,0.00659729712218131,-0.00844135379182036
"2010:SES4",-0.201416398057897,-0.00248535523524242,0.0296562769950823,0.20230277383042,0.20570420228328,0.541131518958427,0.206594731683111,0.0217892949943665,-0.00697340820607364,-0.202911604040395,-0.00241594201904788,0.0296918395438293,0.202984455696523,0.206285825711859,0.542285958844797,0.207267497870928,0.0226014819778709,-0.00666910322601622,-0.20291165462278,-0.00242741241324074,0.0296805255877117,0.203122280588492,0.206420740086972,0.54251513350444,0.207397694717702,0.0224729268428524,-0.00670863079696578,-0.203073497768381,-0.00243602627660715,0.0296743360868665,0.203212257026228,0.206601406880735,0.542964568539539,0.207537182910939,0.0226637341890108,-0.00667203884862472,-0.203248225121933,-0.00242748537906244,0.029756276238339,0.203355406871669,0.206695621450384,0.543039107904262,0.207661495675566,0.0226144868986771,-0.00666770321598484,-0.20286513282488,-0.00245552367199984,0.029719834238663,0.20320298340072,0.206583008761874,0.542886528343494,0.207521671308831,0.022474613948848,-0.00676887220890807,-0.202691316650514,-0.00248681229133875,0.0297621196530964,0.203304493402202,0.206733281913351,0.543119015227425,0.207647899070347,0.0221358312756995,-0.00691281641076541,-0.262439747308976,-0.00298110529754578,0.0352882697320527,0.262994093270097,0.267014347149439,0.638343443456449,0.2679931504412,0.0269763738665044,-0.00812003614082117,-0.202920209272861,-0.00246148818975101,0.0297281884972831,0.203335966480568,0.206711313930578,0.543101254594547,0.207652207294314,0.0223564868135791,-0.00680392124856329,-0.202745131734137,-0.00245100502560837,0.0297477362523677,0.203103779190114,0.206457153862885,0.542584976998048,0.207413632033766,0.0223601056050278,-0.0067905274422755
"2010:SES5",-0.213539017069265,-0.00101691706557677,0.0305065190190525,0.20276701048658,0.204667489357791,0.206664332926732,0.405690642478436,0.0222763077096071,-0.00329358181253341,-0.214711565280547,-0.000979222300590395,0.0306046652669545,0.203421049209714,0.205273415102271,0.207284205854832,0.406785972083673,0.0227526755896368,-0.00307838658232849,-0.215071072882361,-0.000956682462113634,0.0305792197101063,0.203573799902556,0.205373695070046,0.207358321833914,0.406997721738363,0.0228385913073011,-0.00292752221885863,-0.21525701597956,-0.000952116484262342,0.0305849998658828,0.2036558407906,0.205514830819785,0.207541209915049,0.407298303667274,0.0229338338194571,-0.00290358880516124,-0.215380155674817,-0.000957405445421282,0.0306680855127428,0.203800029743243,0.205643647444949,0.207655777203463,0.407447562097279,0.0229272051185939,-0.00289827183379175,-0.214965933433166,-0.0009804954083684,0.0306279168420803,0.203645036986428,0.205508458902179,0.207521451805489,0.407266281881539,0.0226956880334737,-0.00305011015327392,-0.214967338569901,-0.000994199937327987,0.0306636679484159,0.203751437344876,0.205645271550282,0.207667327226185,0.407484628177938,0.0225157734501752,-0.00310702258111363,-0.27653944480277,-0.00126203097517901,0.0364637840424349,0.263462863641683,0.265757234570493,0.267993150441004,0.506309570621414,0.0264389298881724,-0.00341950235935767,-0.215051273259895,-0.000985697469602566,0.0306405395027975,0.203777737005094,0.205638084590123,0.207645513353824,0.407487230851719,0.0226150652462719,-0.00305630905439046,-0.215010430574359,-0.00096750575032222,0.0306374442452614,0.203558397274204,0.205394861986569,0.207401854113812,0.407024280592283,0.0227880352759469,-0.00296953142765122
"2010:ruralY",-0.172689541237035,-0.000487198502796185,0.0119519280504239,0.0120712046442808,0.00750902929265677,0.0232104955095825,0.0230888196127194,0.441795677438137,0.127228775462248,-0.173242580047921,-0.000447940587665517,0.0117901958215073,0.0120782017489418,0.00669972145077735,0.0221293898053492,0.0224313142610462,0.442876784307217,0.128226841359699,-0.173071820189353,-0.000441035306712157,0.0117976951431062,0.0120358195755616,0.00653953948561764,0.0219502486005401,0.0222934071717305,0.442458316326437,0.128114132202701,-0.172993350822679,-0.000511529310896491,0.0120065606657962,0.0120155549100133,0.00739651452850199,0.0230623261571701,0.0228658713910186,0.443013491693718,0.12768589795576,-0.173389920552781,-0.000438976624405259,0.0117927656826342,0.0120105108541172,0.00641350450539629,0.0218882891068885,0.0222073464499562,0.443053989771151,0.128538096201734,-0.173285468105883,-0.000491709608031525,0.0119278573037942,0.0120498841804696,0.00721066767662286,0.0228201092567149,0.0227669661492841,0.443544748085525,0.128017585776065,-0.173541328401314,-0.000472798739611091,0.0118499497911818,0.0120922356914103,0.00700530248428823,0.0225059038179987,0.0226068330395363,0.444071270958504,0.128375265726541,-0.206323195459752,-0.000559642707035337,0.0132125774223511,0.0142214308787657,0.00783139114452786,0.0269763738663297,0.0264389298879859,0.566386700614572,0.154077576723177,-0.173253687185124,-0.000470732081248346,0.0118898580561571,0.0120354705574886,0.00691756860655794,0.0224583986998318,0.0225467517083432,0.443270685254188,0.128134590270053,-0.173309608245463,-0.000461491333670855,0.0118291343973854,0.0120729670727778,0.00672900501964785,0.0222107092730256,0.0224598637942573,0.443498736838965,0.128286407908158
"2010:distanceshort",-0.250306785885731,0.000861990126022645,-0.000494990065461047,0.0101006829331646,-0.00859215316604998,-0.00712820948475948,-0.00333941955807678,0.127543616421672,0.293735440048995,-0.251240772016976,0.000878949023684658,-0.000610351068595839,0.0103111842752821,-0.00864996577427329,-0.00725080433751209,-0.00333967873559229,0.128437479211302,0.294777677054404,-0.25107078832681,0.000871761946017919,-0.000600418995857492,0.0103160423356632,-0.00857092263076573,-0.0071271090376812,-0.00328542618712369,0.128100706229596,0.294576514065751,-0.251106044173391,0.000839286235997687,-0.000490466091349121,0.0102299272780959,-0.00827649839001278,-0.00668777421675819,-0.00309685393109504,0.127950429086052,0.294621852608591,-0.251649326812366,0.000849048105625286,-0.000573352987564692,0.0103496471449004,-0.00829747656490475,-0.00671174491497091,-0.00306479931675498,0.12822541981701,0.295247177972002,-0.251426792956407,0.00085194939211539,-0.000524904735730081,0.0102602569360117,-0.00840813729101629,-0.00687614915170186,-0.00318343142951882,0.128252418032052,0.295024623689963,-0.251701535940127,0.000869721584902488,-0.00056925983591943,0.0103251563165073,-0.00858592470514889,-0.00716591647968601,-0.00330826286657547,0.128647898384836,0.295385098944544,-0.29660534051777,0.00107621924879496,-0.0000534980140659523,0.0126751344683727,-0.0104300433803083,-0.00812003614095097,-0.00341950235951889,0.154077576723147,0.349368353819563,-0.251429226152401,0.000853126114402119,-0.000539829803273467,0.0102938742939384,-0.00839011033690945,-0.0068568545248499,-0.00316440739564795,0.1281677641835,0.295019048310781,-0.25150128764195,0.0008662242247585,-0.000569483878670028,0.0103293432758395,-0.00855124928699388,-0.00708947570320341,-0.00326230224591023,0.128453993616796,0.295120185218851
"2011:(Intercept)",0.559290872958821,-0.0120245353323073,-0.109791246422662,-0.223419761012636,-0.200433356280457,-0.202715120811319,-0.214325580027466,-0.172703552983962,-0.250542969642113,0.559741532556218,-0.0120391507712915,-0.109596627203173,-0.223716810876661,-0.20084188490777,-0.202846828798884,-0.214661921654779,-0.172997349609985,-0.250797951010973,0.56012894395047,-0.0120400646178567,-0.109783071690944,-0.223766144958636,-0.200934091310246,-0.202826394001611,-0.214763314250891,-0.173039615718346,-0.251114821336514,0.560282411474452,-0.0120368905673497,-0.109856372128476,-0.223929453456765,-0.201104352713788,-0.202980757291649,-0.21489691393655,-0.173160513560873,-0.251108664121161,0.560417236398635,-0.0120319691059857,-0.109803753407238,-0.224037912363978,-0.201138669896472,-0.203146290373859,-0.214912668371507,-0.173051406293114,-0.251287499547232,0.560256213217153,-0.0120401055247095,-0.109842716693323,-0.223850932394571,-0.201052184271956,-0.202867871238261,-0.21487129992893,-0.173163663607134,-0.251130196484768,0.560734452149884,-0.0120534638302307,-0.110005611135649,-0.223929570442106,-0.201117557915402,-0.20288461104505,-0.214967947348653,-0.1734149970001,-0.251448771389084,0.56064906515243,-0.0120395075058242,-0.109937887127027,-0.223987882282085,-0.201223086631989,-0.202920209272488,-0.215051273259636,-0.173253687185241,-0.251429226152511,0.720920880544547,-0.0155020989807118,-0.140477777279768,-0.301237243916453,-0.272801236509188,-0.275171052141238,-0.29017176251154,-0.21874111965712,-0.312964730617358,0.560058410165304,-0.012030688111535,-0.109782312466473,-0.223813835962777,-0.200958444701429,-0.202912601067386,-0.214774683458813,-0.173001956380812,-0.251058322007596
"2011:age_Dx",-0.0120493574571349,0.00202950883153367,-0.000705325846365063,0.000296976544491845,-0.00157182895090175,-0.0023498479281164,-0.00096784416458698,-0.00048283338539854,0.000825267875836391,-0.01201847195226,0.00202569358803571,-0.000702132217591516,0.000281186960568596,-0.00156905345263059,-0.00237845108805045,-0.000974791088248823,-0.000485172947987889,0.000834389478131425,-0.0120311872438384,0.0020286418177031,-0.000703628167868143,0.000275776437591725,-0.00157340457070303,-0.00239527508870212,-0.000979762548565286,-0.000495470570040712,0.000835618988957923,-0.0120310929463576,0.00202973986309769,-0.000702762807474092,0.000244854483896796,-0.00159253575354315,-0.00245983371543474,-0.000981790067815478,-0.000470368848105911,0.00085454078214659,-0.0120281468244091,0.0020283927875823,-0.000700601511108072,0.000260831046878506,-0.00158074318955628,-0.00242630105228004,-0.000983040567395353,-0.000484546643256281,0.000845218716275047,-0.0120344774852082,0.00203000974665728,-0.000702529629100606,0.000252072376901835,-0.00158861042894932,-0.00244512616310153,-0.000981169788326494,-0.000471983386936856,0.000850112199948293,-0.0120531378390454,0.00203343245537868,-0.000702986692365164,0.00025350609178398,-0.00158885223682864,-0.00244568765676118,-0.000982493846548753,-0.000474687937618049,0.000850240680440494,-0.0120426234509348,0.002032074823284,-0.000701179051971175,0.00024596270190369,-0.00159110769547131,-0.00246148818975828,-0.000985697469610327,-0.000470732081249488,0.000853126114401821,-0.015502098980705,0.00269016221179343,-0.000865784362998212,0.00021830295061034,-0.0020818579523293,-0.00315418329507824,-0.00130273895093449,-0.000551441114912167,0.00115716325325854,-0.0120305286705583,0.00202889341509782,-0.000703356422053248,0.000271718706446748,-0.00157636767184715,-0.00240283606450492,-0.000979256971402197,-0.00049459896866086,0.000836448872745503
